FLEET,UNIT,LOG NO,CAP COST,BOOK VALUE,RENTAL,TERM,LPIS,SCONTR,INS PREMIUM,FEE,DESC,MM/YY,START,STOP,AMT,METHOD,RATE,BL,AC,Interest
1885,76,9210794,130168.10,127760.09,3165.63,38,1,,0,2868,Interest,20140901,1,1,0.00,51,1.00,Y,Y,
1885,76,9210794,130168.10,125352.08,3165.63,38,2,,0,2868,Interest,20141001,2,2,1092.45,51,2.00,Y,Y,
1885,76,9210794,130168.10,122944.07,3165.63,38,3,,0,2868,Interest,20141101,3,3,1074.86,51,3.00,Y,Y,
1885,76,9210794,130168.10,120536.06,3165.63,38,4,,0,2868,Interest,20141201,4,4,1057.11,51,4.00,Y,Y,
1885,76,9210794,130168.10,118128.05,3165.63,38,5,,0,2868,Interest,20150101,5,5,1039.21,51,5.00,Y,Y,
1885,76,9210794,130168.10,115720.04,3165.63,38,6,,0,2868,Interest,20150201,6,6,1021.15,51,6.00,Y,Y,
1885,76,9210794,130168.10,113312.03,3165.63,38,7,,0,2868,Interest,20150301,7,7,1002.94,51,7.00,Y,Y,
1885,76,9210794,130168.10,110904.02,3165.63,38,8,,0,2868,Interest,20150401,8,8,984.57,51,8.00,Y,Y,
1885,76,9210794,130168.10,108496.01,3165.63,38,9,,0,2868,Interest,20150501,9,9,966.05,51,9.00,Y,Y,
1885,76,9210794,130168.10,106088.00,3165.63,38,10,,0,2868,Interest,20150601,10,10,947.37,51,10.00,Y,Y,
1885,76,9210794,130168.10,103679.99,3165.63,38,11,,0,2868,Interest,20150701,11,11,928.52,51,11.00,Y,Y,
1885,76,9210794,130168.10,101271.98,3165.63,38,12,,0,2868,Interest,20150801,12,12,909.51,51,12.00,Y,Y,
1885,76,9210794,130168.10,98863.97,3165.63,38,13,,0,2868,Interest,20150901,13,13,890.34,51,13.00,Y,Y,
1885,76,9210794,130168.10,96455.96,3165.63,38,14,,0,2868,Interest,20151001,14,14,871.01,51,14.00,Y,Y,
1885,76,9210794,130168.10,94047.95,3165.63,38,15,,0,2868,Interest,20151101,15,15,851.51,51,15.00,Y,Y,
1885,76,9210794,130168.10,91639.94,3165.63,38,16,,0,2868,Interest,20151201,16,16,831.84,51,16.00,Y,Y,
1885,76,9210794,130168.10,89231.93,3165.63,38,17,,0,2868,Interest,20160101,17,17,812.00,51,17.00,Y,Y,
1885,76,9210794,130168.10,86823.92,3165.63,38,18,,0,2868,Interest,20160201,18,18,791.99,51,18.00,Y,Y,
1885,76,9210794,130168.10,84415.91,3165.63,38,19,,0,2868,Interest,20160301,19,19,771.81,51,19.00,Y,Y,
1885,76,9210794,130168.10,82007.90,3165.63,38,20,,0,2868,Interest,20160401,20,20,751.45,51,20.00,Y,Y,
1885,76,9210794,130168.10,79599.89,3165.63,38,21,,0,2868,Interest,20160501,21,21,730.92,51,21.00,Y,Y,
1885,76,9210794,130168.10,77191.88,3165.63,38,22,,0,2868,Interest,20160601,22,22,710.22,51,22.00,Y,Y,
1885,76,9210794,130168.10,74783.87,3165.63,38,23,,0,2868,Interest,20160701,23,23,689.33,51,23.00,Y,Y,
1885,76,9210794,130168.10,72375.86,3165.63,38,24,,0,2868,Interest,20160801,24,24,668.27,51,24.00,Y,Y,
1885,76,9210794,130168.10,69967.85,3165.63,38,25,,0,2868,Interest,20160901,25,25,647.02,51,25.00,Y,Y,
1885,76,9210794,130168.10,67559.84,3165.63,38,26,,0,2868,Interest,20161001,26,26,625.60,51,26.00,Y,Y,
1885,76,9210794,130168.10,65151.83,3165.63,38,27,,0,2868,Interest,20161101,27,27,603.98,51,27.00,Y,Y,
1885,76,9210794,130168.10,62743.82,3165.63,38,28,,0,2868,Interest,20161201,28,28,582.19,51,28.00,Y,Y,
1885,76,9210794,130168.10,60335.81,3165.63,38,29,,0,2868,Interest,20170101,29,29,560.20,51,29.00,Y,Y,
1885,76,9210794,130168.10,57927.80,3165.63,38,30,,0,2868,Interest,20170201,30,30,538.03,51,30.00,Y,Y,
1885,76,9210794,130168.10,55519.79,3165.63,38,31,,0,2868,Interest,20170301,31,31,515.66,51,31.00,Y,Y,
1885,76,9210794,130168.10,53111.78,3165.63,38,32,,0,2868,Interest,20170401,32,32,493.10,51,32.00,Y,Y,
1885,76,9210794,130168.10,50703.77,3165.63,38,33,,0,2868,Interest,20170501,33,33,470.35,51,33.00,Y,Y,
1885,76,9210794,130168.10,48295.76,3165.63,38,34,,0,2868,Interest,20170601,34,34,447.40,51,34.00,Y,Y,
1885,76,9210794,130168.10,45887.75,3165.63,38,35,,0,2868,Interest,20170701,35,35,424.26,51,35.00,Y,Y,
1885,76,9210794,130168.10,43479.74,3165.63,38,36,,0,2868,Interest,20170801,36,36,400.92,51,36.00,Y,Y,
1885,76,9210794,130168.10,41071.73,3165.63,38,37,,0,2868,Interest,20170901,37,37,377.37,51,37.00,Y,Y,
1885,76,9210794,130168.10,38663.72,3165.63,38,38,,0,2868,Interest,20171001,38,38,353.62,51,38.00,Y,Y,
1885,76,9210794,130168.10,36255.71,3165.63,38,39,,0,2868,Interest,20171101,39,999,0.00,51,999.00,Y,Y,
1885,77,9210795,130168.10,127760.09,3165.63,38,1,,0,2862,Amort,20140901,1,1,3138.63,51,1.00,N,Y,
1885,77,9210795,130168.10,125352.08,3165.63,38,2,,0,2862,Amort,20141001,2,2,2046.18,51,2.00,N,Y,
1885,77,9210795,130168.10,122944.07,3165.63,38,3,,0,2862,Amort,20141101,3,3,2063.78,51,3.00,N,Y,
1885,77,9210795,130168.10,120536.06,3165.63,38,4,,0,2862,Amort,20141201,4,4,2081.53,51,4.00,N,Y,
1885,77,9210795,130168.10,118128.05,3165.63,38,5,,0,2862,Amort,20150101,5,5,2099.43,51,5.00,N,Y,
1885,77,9210795,130168.10,115720.04,3165.63,38,6,,0,2862,Amort,20150201,6,6,2117.48,51,6.00,N,Y,
1885,77,9210795,130168.10,113312.03,3165.63,38,7,,0,2862,Amort,20150301,7,7,2135.69,51,7.00,N,Y,
1885,77,9210795,130168.10,110904.02,3165.63,38,8,,0,2862,Amort,20150401,8,8,2154.06,51,8.00,N,Y,
1885,77,9210795,130168.10,108496.01,3165.63,38,9,,0,2862,Amort,20150501,9,9,2172.59,51,9.00,N,Y,
1885,77,9210795,130168.10,106088.00,3165.63,38,10,,0,2862,Amort,20150601,10,10,2191.27,51,10.00,N,Y,
1885,77,9210795,130168.10,103679.99,3165.63,38,11,,0,2862,Amort,20150701,11,11,2210.11,51,11.00,N,Y,
1885,77,9210795,130168.10,101271.98,3165.63,38,12,,0,2862,Amort,20150801,12,12,2229.12,51,12.00,N,Y,
1885,77,9210795,130168.10,98863.97,3165.63,38,13,,0,2862,Amort,20150901,13,13,2248.29,51,13.00,N,Y,
1885,77,9210795,130168.10,96455.96,3165.63,38,14,,0,2862,Amort,20151001,14,14,2267.63,51,14.00,N,Y,
1885,77,9210795,130168.10,94047.95,3165.63,38,15,,0,2862,Amort,20151101,15,15,2287.13,51,15.00,N,Y,
1885,77,9210795,130168.10,91639.94,3165.63,38,16,,0,2862,Amort,20151201,16,16,2306.80,51,16.00,N,Y,
1885,77,9210795,130168.10,89231.93,3165.63,38,17,,0,2862,Amort,20160101,17,17,2326.64,51,17.00,N,Y,
1885,77,9210795,130168.10,86823.92,3165.63,38,18,,0,2862,Amort,20160201,18,18,2346.65,51,18.00,N,Y,
1885,77,9210795,130168.10,84415.91,3165.63,38,19,,0,2862,Amort,20160301,19,19,2366.83,51,19.00,N,Y,
1885,77,9210795,130168.10,82007.90,3165.63,38,20,,0,2862,Amort,20160401,20,20,2387.18,51,20.00,N,Y,
1885,77,9210795,130168.10,79599.89,3165.63,38,21,,0,2862,Amort,20160501,21,21,2407.71,51,21.00,N,Y,
1885,77,9210795,130168.10,77191.88,3165.63,38,22,,0,2862,Amort,20160601,22,22,2428.42,51,22.00,N,Y,
1885,77,9210795,130168.10,74783.87,3165.63,38,23,,0,2862,Amort,20160701,23,23,2449.30,51,23.00,N,Y,
1885,77,9210795,130168.10,72375.86,3165.63,38,24,,0,2862,Amort,20160801,24,24,2470.37,51,24.00,N,Y,
1885,77,9210795,130168.10,69967.85,3165.63,38,25,,0,2862,Amort,20160901,25,25,2491.61,51,25.00,N,Y,
1885,77,9210795,130168.10,67559.84,3165.63,38,26,,0,2862,Amort,20161001,26,26,2513.04,51,26.00,N,Y,
1885,77,9210795,130168.10,65151.83,3165.63,38,27,,0,2862,Amort,20161101,27,27,2534.65,51,27.00,N,Y,
1885,77,9210795,130168.10,62743.82,3165.63,38,28,,0,2862,Amort,20161201,28,28,2556.45,51,28.00,N,Y,
1885,77,9210795,130168.10,60335.81,3165.63,38,29,,0,2862,Amort,20170101,29,29,2578.43,51,29.00,N,Y,
1885,77,9210795,130168.10,57927.80,3165.63,38,30,,0,2862,Amort,20170201,30,30,2600.61,51,30.00,N,Y,
1885,77,9210795,130168.10,55519.79,3165.63,38,31,,0,2862,Amort,20170301,31,31,2622.97,51,31.00,N,Y,
1885,77,9210795,130168.10,53111.78,3165.63,38,32,,0,2862,Amort,20170401,32,32,2645.53,51,32.00,N,Y,
1885,77,9210795,130168.10,50703.77,3165.63,38,33,,0,2862,Amort,20170501,33,33,2668.28,51,33.00,N,Y,
1885,77,9210795,130168.10,48295.76,3165.63,38,34,,0,2862,Amort,20170601,34,34,2691.23,51,34.00,N,Y,
1885,77,9210795,130168.10,45887.75,3165.63,38,35,,0,2862,Amort,20170701,35,35,2714.38,51,35.00,N,Y,
1885,77,9210795,130168.10,43479.74,3165.63,38,36,,0,2862,Amort,20170801,36,36,2737.72,51,36.00,N,Y,
1885,77,9210795,130168.10,41071.73,3165.63,38,37,,0,2862,Amort,20170901,37,37,2761.26,51,37.00,N,Y,
1885,77,9210795,130168.10,38663.72,3165.63,38,38,,0,2862,Amort,20171001,38,38,2785.01,51,38.00,N,Y,
1885,77,9210795,130168.10,36255.71,3165.63,38,39,,0,2862,Amort,20171101,39,999,0.00,51,999.00,N,Y,
1885,77,9210795,130168.10,127760.09,3165.63,38,1,,0,2868,Interest,20140901,1,1,0.00,51,1.00,Y,Y,
1885,77,9210795,130168.10,125352.08,3165.63,38,2,,0,2868,Interest,20141001,2,2,1092.45,51,2.00,Y,Y,
1885,77,9210795,130168.10,122944.07,3165.63,38,3,,0,2868,Interest,20141101,3,3,1074.86,51,3.00,Y,Y,
1885,77,9210795,130168.10,120536.06,3165.63,38,4,,0,2868,Interest,20141201,4,4,1057.11,51,4.00,Y,Y,
1885,77,9210795,130168.10,118128.05,3165.63,38,5,,0,2868,Interest,20150101,5,5,1039.21,51,5.00,Y,Y,
1885,77,9210795,130168.10,115720.04,3165.63,38,6,,0,2868,Interest,20150201,6,6,1021.15,51,6.00,Y,Y,
1885,77,9210795,130168.10,113312.03,3165.63,38,7,,0,2868,Interest,20150301,7,7,1002.94,51,7.00,Y,Y,
1885,77,9210795,130168.10,110904.02,3165.63,38,8,,0,2868,Interest,20150401,8,8,984.57,51,8.00,Y,Y,
1885,77,9210795,130168.10,108496.01,3165.63,38,9,,0,2868,Interest,20150501,9,9,966.05,51,9.00,Y,Y,
1885,77,9210795,130168.10,106088.00,3165.63,38,10,,0,2868,Interest,20150601,10,10,947.37,51,10.00,Y,Y,
1885,77,9210795,130168.10,103679.99,3165.63,38,11,,0,2868,Interest,20150701,11,11,928.52,51,11.00,Y,Y,
1885,77,9210795,130168.10,101271.98,3165.63,38,12,,0,2868,Interest,20150801,12,12,909.51,51,12.00,Y,Y,
1885,77,9210795,130168.10,98863.97,3165.63,38,13,,0,2868,Interest,20150901,13,13,890.34,51,13.00,Y,Y,
1885,77,9210795,130168.10,96455.96,3165.63,38,14,,0,2868,Interest,20151001,14,14,871.01,51,14.00,Y,Y,
1885,77,9210795,130168.10,94047.95,3165.63,38,15,,0,2868,Interest,20151101,15,15,851.51,51,15.00,Y,Y,
1885,77,9210795,130168.10,91639.94,3165.63,38,16,,0,2868,Interest,20151201,16,16,831.84,51,16.00,Y,Y,
1885,77,9210795,130168.10,89231.93,3165.63,38,17,,0,2868,Interest,20160101,17,17,812.00,51,17.00,Y,Y,
1885,77,9210795,130168.10,86823.92,3165.63,38,18,,0,2868,Interest,20160201,18,18,791.99,51,18.00,Y,Y,
1885,77,9210795,130168.10,84415.91,3165.63,38,19,,0,2868,Interest,20160301,19,19,771.81,51,19.00,Y,Y,
1885,77,9210795,130168.10,82007.90,3165.63,38,20,,0,2868,Interest,20160401,20,20,751.45,51,20.00,Y,Y,
1885,77,9210795,130168.10,79599.89,3165.63,38,21,,0,2868,Interest,20160501,21,21,730.92,51,21.00,Y,Y,
1885,77,9210795,130168.10,77191.88,3165.63,38,22,,0,2868,Interest,20160601,22,22,710.22,51,22.00,Y,Y,
1885,77,9210795,130168.10,74783.87,3165.63,38,23,,0,2868,Interest,20160701,23,23,689.33,51,23.00,Y,Y,
1885,77,9210795,130168.10,72375.86,3165.63,38,24,,0,2868,Interest,20160801,24,24,668.27,51,24.00,Y,Y,
1885,77,9210795,130168.10,69967.85,3165.63,38,25,,0,2868,Interest,20160901,25,25,647.02,51,25.00,Y,Y,
1885,77,9210795,130168.10,67559.84,3165.63,38,26,,0,2868,Interest,20161001,26,26,625.60,51,26.00,Y,Y,
1885,77,9210795,130168.10,65151.83,3165.63,38,27,,0,2868,Interest,20161101,27,27,603.98,51,27.00,Y,Y,
1885,77,9210795,130168.10,62743.82,3165.63,38,28,,0,2868,Interest,20161201,28,28,582.19,51,28.00,Y,Y,
1885,77,9210795,130168.10,60335.81,3165.63,38,29,,0,2868,Interest,20170101,29,29,560.20,51,29.00,Y,Y,
1885,77,9210795,130168.10,57927.80,3165.63,38,30,,0,2868,Interest,20170201,30,30,538.03,51,30.00,Y,Y,
1885,77,9210795,130168.10,55519.79,3165.63,38,31,,0,2868,Interest,20170301,31,31,515.66,51,31.00,Y,Y,
1885,77,9210795,130168.10,53111.78,3165.63,38,32,,0,2868,Interest,20170401,32,32,493.10,51,32.00,Y,Y,
1885,77,9210795,130168.10,50703.77,3165.63,38,33,,0,2868,Interest,20170501,33,33,470.35,51,33.00,Y,Y,
1885,77,9210795,130168.10,48295.76,3165.63,38,34,,0,2868,Interest,20170601,34,34,447.40,51,34.00,Y,Y,
1885,77,9210795,130168.10,45887.75,3165.63,38,35,,0,2868,Interest,20170701,35,35,424.26,51,35.00,Y,Y,
1885,77,9210795,130168.10,43479.74,3165.63,38,36,,0,2868,Interest,20170801,36,36,400.92,51,36.00,Y,Y,
1885,77,9210795,130168.10,41071.73,3165.63,38,37,,0,2868,Interest,20170901,37,37,377.37,51,37.00,Y,Y,
1885,77,9210795,130168.10,38663.72,3165.63,38,38,,0,2868,Interest,20171001,38,38,353.62,51,38.00,Y,Y,
1885,77,9210795,130168.10,36255.71,3165.63,38,39,,0,2868,Interest,20171101,39,999,0.00,51,999.00,Y,Y,
1885,89,9210796,130168.10,127760.09,3165.63,38,1,,0,2862,Amort,20140901,1,1,3138.63,51,1.00,N,Y,
1885,89,9210796,130168.10,125352.08,3165.63,38,2,,0,2862,Amort,20141001,2,2,2046.18,51,2.00,N,Y,
1885,89,9210796,130168.10,122944.07,3165.63,38,3,,0,2862,Amort,20141101,3,3,2063.78,51,3.00,N,Y,
1885,89,9210796,130168.10,120536.06,3165.63,38,4,,0,2862,Amort,20141201,4,4,2081.53,51,4.00,N,Y,
1885,89,9210796,130168.10,118128.05,3165.63,38,5,,0,2862,Amort,20150101,5,5,2099.43,51,5.00,N,Y,
1885,89,9210796,130168.10,115720.04,3165.63,38,6,,0,2862,Amort,20150201,6,6,2117.48,51,6.00,N,Y,
1885,89,9210796,130168.10,113312.03,3165.63,38,7,,0,2862,Amort,20150301,7,7,2135.69,51,7.00,N,Y,
1885,89,9210796,130168.10,110904.02,3165.63,38,8,,0,2862,Amort,20150401,8,8,2154.06,51,8.00,N,Y,
1885,89,9210796,130168.10,108496.01,3165.63,38,9,,0,2862,Amort,20150501,9,9,2172.59,51,9.00,N,Y,
1885,89,9210796,130168.10,106088.00,3165.63,38,10,,0,2862,Amort,20150601,10,10,2191.27,51,10.00,N,Y,
1885,89,9210796,130168.10,103679.99,3165.63,38,11,,0,2862,Amort,20150701,11,11,2210.11,51,11.00,N,Y,
1885,89,9210796,130168.10,101271.98,3165.63,38,12,,0,2862,Amort,20150801,12,12,2229.12,51,12.00,N,Y,
1885,89,9210796,130168.10,98863.97,3165.63,38,13,,0,2862,Amort,20150901,13,13,2248.29,51,13.00,N,Y,
1885,89,9210796,130168.10,96455.96,3165.63,38,14,,0,2862,Amort,20151001,14,14,2267.63,51,14.00,N,Y,
1885,89,9210796,130168.10,94047.95,3165.63,38,15,,0,2862,Amort,20151101,15,15,2287.13,51,15.00,N,Y,
1885,89,9210796,130168.10,91639.94,3165.63,38,16,,0,2862,Amort,20151201,16,16,2306.80,51,16.00,N,Y,
1885,89,9210796,130168.10,89231.93,3165.63,38,17,,0,2862,Amort,20160101,17,17,2326.64,51,17.00,N,Y,
1885,89,9210796,130168.10,86823.92,3165.63,38,18,,0,2862,Amort,20160201,18,18,2346.65,51,18.00,N,Y,
1885,89,9210796,130168.10,84415.91,3165.63,38,19,,0,2862,Amort,20160301,19,19,2366.83,51,19.00,N,Y,
1885,89,9210796,130168.10,82007.90,3165.63,38,20,,0,2862,Amort,20160401,20,20,2387.18,51,20.00,N,Y,
1885,89,9210796,130168.10,79599.89,3165.63,38,21,,0,2862,Amort,20160501,21,21,2407.71,51,21.00,N,Y,
1885,89,9210796,130168.10,77191.88,3165.63,38,22,,0,2862,Amort,20160601,22,22,2428.42,51,22.00,N,Y,
1885,89,9210796,130168.10,74783.87,3165.63,38,23,,0,2862,Amort,20160701,23,23,2449.30,51,23.00,N,Y,
1885,89,9210796,130168.10,72375.86,3165.63,38,24,,0,2862,Amort,20160801,24,24,2470.37,51,24.00,N,Y,
1885,89,9210796,130168.10,69967.85,3165.63,38,25,,0,2862,Amort,20160901,25,25,2491.61,51,25.00,N,Y,
1885,89,9210796,130168.10,67559.84,3165.63,38,26,,0,2862,Amort,20161001,26,26,2513.04,51,26.00,N,Y,
1885,89,9210796,130168.10,65151.83,3165.63,38,27,,0,2862,Amort,20161101,27,27,2534.65,51,27.00,N,Y,
1885,89,9210796,130168.10,62743.82,3165.63,38,28,,0,2862,Amort,20161201,28,28,2556.45,51,28.00,N,Y,
1885,89,9210796,130168.10,60335.81,3165.63,38,29,,0,2862,Amort,20170101,29,29,2578.43,51,29.00,N,Y,
1885,89,9210796,130168.10,57927.80,3165.63,38,30,,0,2862,Amort,20170201,30,30,2600.61,51,30.00,N,Y,
1885,89,9210796,130168.10,55519.79,3165.63,38,31,,0,2862,Amort,20170301,31,31,2622.97,51,31.00,N,Y,
1885,89,9210796,130168.10,53111.78,3165.63,38,32,,0,2862,Amort,20170401,32,32,2645.53,51,32.00,N,Y,
1885,89,9210796,130168.10,50703.77,3165.63,38,33,,0,2862,Amort,20170501,33,33,2668.28,51,33.00,N,Y,
1885,89,9210796,130168.10,48295.76,3165.63,38,34,,0,2862,Amort,20170601,34,34,2691.23,51,34.00,N,Y,
1885,89,9210796,130168.10,45887.75,3165.63,38,35,,0,2862,Amort,20170701,35,35,2714.38,51,35.00,N,Y,
1885,89,9210796,130168.10,43479.74,3165.63,38,36,,0,2862,Amort,20170801,36,36,2737.72,51,36.00,N,Y,
1885,89,9210796,130168.10,41071.73,3165.63,38,37,,0,2862,Amort,20170901,37,37,2761.26,51,37.00,N,Y,
1885,89,9210796,130168.10,38663.72,3165.63,38,38,,0,2862,Amort,20171001,38,38,2785.01,51,38.00,N,Y,
1885,89,9210796,130168.10,36255.71,3165.63,38,39,,0,2862,Amort,20171101,39,999,0.00,51,999.00,N,Y,
1885,89,9210796,130168.10,127760.09,3165.63,38,1,,0,2868,Interest,20140901,1,1,0.00,51,1.00,Y,Y,
1885,89,9210796,130168.10,125352.08,3165.63,38,2,,0,2868,Interest,20141001,2,2,1092.45,51,2.00,Y,Y,
1885,89,9210796,130168.10,122944.07,3165.63,38,3,,0,2868,Interest,20141101,3,3,1074.86,51,3.00,Y,Y,
1885,89,9210796,130168.10,120536.06,3165.63,38,4,,0,2868,Interest,20141201,4,4,1057.11,51,4.00,Y,Y,
1885,89,9210796,130168.10,118128.05,3165.63,38,5,,0,2868,Interest,20150101,5,5,1039.21,51,5.00,Y,Y,
1885,89,9210796,130168.10,115720.04,3165.63,38,6,,0,2868,Interest,20150201,6,6,1021.15,51,6.00,Y,Y,
1885,89,9210796,130168.10,113312.03,3165.63,38,7,,0,2868,Interest,20150301,7,7,1002.94,51,7.00,Y,Y,
1885,89,9210796,130168.10,110904.02,3165.63,38,8,,0,2868,Interest,20150401,8,8,984.57,51,8.00,Y,Y,
1885,89,9210796,130168.10,108496.01,3165.63,38,9,,0,2868,Interest,20150501,9,9,966.05,51,9.00,Y,Y,
1885,89,9210796,130168.10,106088.00,3165.63,38,10,,0,2868,Interest,20150601,10,10,947.37,51,10.00,Y,Y,
1885,89,9210796,130168.10,103679.99,3165.63,38,11,,0,2868,Interest,20150701,11,11,928.52,51,11.00,Y,Y,
1885,89,9210796,130168.10,101271.98,3165.63,38,12,,0,2868,Interest,20150801,12,12,909.51,51,12.00,Y,Y,
1885,89,9210796,130168.10,98863.97,3165.63,38,13,,0,2868,Interest,20150901,13,13,890.34,51,13.00,Y,Y,
1885,89,9210796,130168.10,96455.96,3165.63,38,14,,0,2868,Interest,20151001,14,14,871.01,51,14.00,Y,Y,
1885,89,9210796,130168.10,94047.95,3165.63,38,15,,0,2868,Interest,20151101,15,15,851.51,51,15.00,Y,Y,
1885,89,9210796,130168.10,91639.94,3165.63,38,16,,0,2868,Interest,20151201,16,16,831.84,51,16.00,Y,Y,
1885,89,9210796,130168.10,89231.93,3165.63,38,17,,0,2868,Interest,20160101,17,17,812.00,51,17.00,Y,Y,
1885,89,9210796,130168.10,86823.92,3165.63,38,18,,0,2868,Interest,20160201,18,18,791.99,51,18.00,Y,Y,
1885,89,9210796,130168.10,84415.91,3165.63,38,19,,0,2868,Interest,20160301,19,19,771.81,51,19.00,Y,Y,
1885,89,9210796,130168.10,82007.90,3165.63,38,20,,0,2868,Interest,20160401,20,20,751.45,51,20.00,Y,Y,
1885,89,9210796,130168.10,79599.89,3165.63,38,21,,0,2868,Interest,20160501,21,21,730.92,51,21.00,Y,Y,
1885,89,9210796,130168.10,77191.88,3165.63,38,22,,0,2868,Interest,20160601,22,22,710.22,51,22.00,Y,Y,
1885,89,9210796,130168.10,74783.87,3165.63,38,23,,0,2868,Interest,20160701,23,23,689.33,51,23.00,Y,Y,
1885,89,9210796,130168.10,72375.86,3165.63,38,24,,0,2868,Interest,20160801,24,24,668.27,51,24.00,Y,Y,
1885,89,9210796,130168.10,69967.85,3165.63,38,25,,0,2868,Interest,20160901,25,25,647.02,51,25.00,Y,Y,
1885,89,9210796,130168.10,67559.84,3165.63,38,26,,0,2868,Interest,20161001,26,26,625.60,51,26.00,Y,Y,
1885,89,9210796,130168.10,65151.83,3165.63,38,27,,0,2868,Interest,20161101,27,27,603.98,51,27.00,Y,Y,
1885,89,9210796,130168.10,62743.82,3165.63,38,28,,0,2868,Interest,20161201,28,28,582.19,51,28.00,Y,Y,
1885,89,9210796,130168.10,60335.81,3165.63,38,29,,0,2868,Interest,20170101,29,29,560.20,51,29.00,Y,Y,
1885,89,9210796,130168.10,57927.80,3165.63,38,30,,0,2868,Interest,20170201,30,30,538.03,51,30.00,Y,Y,
1885,89,9210796,130168.10,55519.79,3165.63,38,31,,0,2868,Interest,20170301,31,31,515.66,51,31.00,Y,Y,
1885,89,9210796,130168.10,53111.78,3165.63,38,32,,0,2868,Interest,20170401,32,32,493.10,51,32.00,Y,Y,
1885,89,9210796,130168.10,50703.77,3165.63,38,33,,0,2868,Interest,20170501,33,33,470.35,51,33.00,Y,Y,
1885,89,9210796,130168.10,48295.76,3165.63,38,34,,0,2868,Interest,20170601,34,34,447.40,51,34.00,Y,Y,
1885,89,9210796,130168.10,45887.75,3165.63,38,35,,0,2868,Interest,20170701,35,35,424.26,51,35.00,Y,Y,
1885,89,9210796,130168.10,43479.74,3165.63,38,36,,0,2868,Interest,20170801,36,36,400.92,51,36.00,Y,Y,
1885,89,9210796,130168.10,41071.73,3165.63,38,37,,0,2868,Interest,20170901,37,37,377.37,51,37.00,Y,Y,
1885,89,9210796,130168.10,38663.72,3165.63,38,38,,0,2868,Interest,20171001,38,38,353.62,51,38.00,Y,Y,
1885,89,9210796,130168.10,36255.71,3165.63,38,39,,0,2868,Interest,20171101,39,999,0.00,51,999.00,Y,Y,
1885,79,9210798,130168.10,127760.09,3165.63,38,1,,0,2862,Amort,20140901,1,1,3138.63,51,1.00,N,Y,
1885,79,9210798,130168.10,125352.08,3165.63,38,2,,0,2862,Amort,20141001,2,2,2046.18,51,2.00,N,Y,
1885,79,9210798,130168.10,122944.07,3165.63,38,3,,0,2862,Amort,20141101,3,3,2063.78,51,3.00,N,Y,
1885,79,9210798,130168.10,120536.06,3165.63,38,4,,0,2862,Amort,20141201,4,4,2081.53,51,4.00,N,Y,
1885,79,9210798,130168.10,118128.05,3165.63,38,5,,0,2862,Amort,20150101,5,5,2099.43,51,5.00,N,Y,
1885,79,9210798,130168.10,115720.04,3165.63,38,6,,0,2862,Amort,20150201,6,6,2117.48,51,6.00,N,Y,
1885,79,9210798,130168.10,113312.03,3165.63,38,7,,0,2862,Amort,20150301,7,7,2135.69,51,7.00,N,Y,
1885,79,9210798,130168.10,110904.02,3165.63,38,8,,0,2862,Amort,20150401,8,8,2154.06,51,8.00,N,Y,
1885,79,9210798,130168.10,108496.01,3165.63,38,9,,0,2862,Amort,20150501,9,9,2172.59,51,9.00,N,Y,
1885,79,9210798,130168.10,106088.00,3165.63,38,10,,0,2862,Amort,20150601,10,10,2191.27,51,10.00,N,Y,
1885,79,9210798,130168.10,103679.99,3165.63,38,11,,0,2862,Amort,20150701,11,11,2210.11,51,11.00,N,Y,
1885,79,9210798,130168.10,101271.98,3165.63,38,12,,0,2862,Amort,20150801,12,12,2229.12,51,12.00,N,Y,
1885,79,9210798,130168.10,98863.97,3165.63,38,13,,0,2862,Amort,20150901,13,13,2248.29,51,13.00,N,Y,
1885,79,9210798,130168.10,96455.96,3165.63,38,14,,0,2862,Amort,20151001,14,14,2267.63,51,14.00,N,Y,
1885,79,9210798,130168.10,94047.95,3165.63,38,15,,0,2862,Amort,20151101,15,15,2287.13,51,15.00,N,Y,
1885,79,9210798,130168.10,91639.94,3165.63,38,16,,0,2862,Amort,20151201,16,16,2306.80,51,16.00,N,Y,
1885,79,9210798,130168.10,89231.93,3165.63,38,17,,0,2862,Amort,20160101,17,17,2326.64,51,17.00,N,Y,
1885,79,9210798,130168.10,86823.92,3165.63,38,18,,0,2862,Amort,20160201,18,18,2346.65,51,18.00,N,Y,
1885,79,9210798,130168.10,84415.91,3165.63,38,19,,0,2862,Amort,20160301,19,19,2366.83,51,19.00,N,Y,
1885,79,9210798,130168.10,82007.90,3165.63,38,20,,0,2862,Amort,20160401,20,20,2387.18,51,20.00,N,Y,
1885,79,9210798,130168.10,79599.89,3165.63,38,21,,0,2862,Amort,20160501,21,21,2407.71,51,21.00,N,Y,
1885,79,9210798,130168.10,77191.88,3165.63,38,22,,0,2862,Amort,20160601,22,22,2428.42,51,22.00,N,Y,
1885,79,9210798,130168.10,74783.87,3165.63,38,23,,0,2862,Amort,20160701,23,23,2449.30,51,23.00,N,Y,
1885,79,9210798,130168.10,72375.86,3165.63,38,24,,0,2862,Amort,20160801,24,24,2470.37,51,24.00,N,Y,
1885,79,9210798,130168.10,69967.85,3165.63,38,25,,0,2862,Amort,20160901,25,25,2491.61,51,25.00,N,Y,
